Language,Model,Spearman's Rho
german,UG_Student_Intern,-0.00859538746719746
german,temporal_attention,0.10804075639148202
german,UWB,0.5356884834778064
german,UG_Student_Intern,0.10934638486751201
german,temporal_attention,0.09280842417113208
german,UWB,0.36688160176442836
german,UG_Student_Intern,0.0795889358513284
german,temporal_attention,0.09019716721907209
german,UWB,0.4306941935303944
german,UG_Student_Intern,0.018605205783427416
german,temporal_attention,0.11190324063307075
german,UWB,0.3527372932741034
german,UG_Student_Intern,-0.07213597330065717
german,temporal_attention,0.17190774934394923
german,UWB,0.331085621046606
german,UG_Student_Intern,0.07605285872874716
german,temporal_attention,0.10510309232041452
german,UWB,0.34958202445703096
german,UG_Student_Intern,-0.0065825435666512205
german,temporal_attention,-0.021651672227497403
german,UWB,0.33201044121712725
german,UG_Student_Intern,0.004787304412109979
german,temporal_attention,0.0063649388206462225
german,UWB,0.3543149276826397
german,UG_Student_Intern,-0.027037389691121128
german,temporal_attention,0.10167581757083578
german,UWB,0.34261867258487094
german,UG_Student_Intern,-0.027635802742634875
german,temporal_attention,0.15145290321947932
german,UWB,0.3797202817787233
german,UG_Student_Intern,-0.05429238412824726
german,temporal_attention,0.24072525026803018
german,UWB,0.4403776047276168
german,UG_Student_Intern,-0.05086510937866852
german,temporal_attention,0.22212004448460276
german,UWB,0.38091710788175076
german,UG_Student_Intern,0.005820926955633724
german,temporal_attention,0.11832258064021821
german,UWB,0.38510599924234706
german,UG_Student_Intern,0.07023193177311345
german,temporal_attention,0.10227423062234954
german,UWB,0.2332178865308577
german,UG_Student_Intern,0.12104263996528072
german,temporal_attention,0.07572645160973966
german,UWB,0.3697648646489946
german,UG_Student_Intern,0.03601358546382734
german,temporal_attention,0.13594856506662314
german,UWB,0.41051135333843064
german,UG_Student_Intern,0.028669425286158623
german,temporal_attention,0.2006315758166091
german,UWB,0.3239590656149423
german,UG_Student_Intern,-0.15243212457650182
german,temporal_attention,0.21227342972787655
german,UWB,0.382929951782297
german,UG_Student_Intern,-0.007507363737172467
german,temporal_attention,0.11266485724408824
german,UWB,0.5450454875560213
german,UG_Student_Intern,0.07148315906264217
german,temporal_attention,0.057230048199314744
german,UWB,0.38439878381783077
german,UG_Student_Intern,-0.0026112569520599883
german,temporal_attention,0.10526629587991829
german,UWB,0.4219356025036931
german,UG_Student_Intern,-0.03818963292387733
german,temporal_attention,0.1522145198304968
german,UWB,0.3164517018777699
german,UG_Student_Intern,-0.0019584427140449914
german,temporal_attention,0.1325212903170444
german,UWB,0.43151021132791306
german,UG_Student_Intern,0.08100336670036089
german,temporal_attention,0.19497385242047913
german,UWB,0.3796114794057208
german,UG_Student_Intern,-0.04341214682799731
german,temporal_attention,0.1105432109705395
german,UWB,0.36541276972889464
german,UG_Student_Intern,0.08372342602542338
german,temporal_attention,0.13148766777352067
german,UWB,0.4352638931964993
german,UG_Student_Intern,-0.07229917686016094
german,temporal_attention,0.17620544307754796
german,UWB,0.46850301814876283
german,UG_Student_Intern,0.04700262513707979
german,temporal_attention,0.07420321838770468
german,UWB,0.2885438932026287
german,UG_Student_Intern,0.0920468075601146
german,temporal_attention,0.056414030401795996
german,UWB,0.3456651390289409
german,UG_Student_Intern,-0.06370378939296346
german,temporal_attention,0.07137435668963968
german,UWB,0.601622721517321
german,UG_Student_Intern,0.05064750463266353
german,temporal_attention,0.17887110121610922
german,UWB,0.31324203187419614
german,UG_Student_Intern,-0.047601038188593535
german,temporal_attention,0.22048800888956527
german,UWB,0.2563927919803901
german,UG_Student_Intern,-0.00908499814570871
german,temporal_attention,0.1568930218696043
german,UWB,0.32243583239290735
german,UG_Student_Intern,0.007561764923673715
german,temporal_attention,0.06930711160259219
german,UWB,0.4285725472568456
german,UG_Student_Intern,0.08943555060805461
german,temporal_attention,0.1835496032552167
german,UWB,0.37297453465256836
german,UG_Student_Intern,0.025514156469086138
german,temporal_attention,0.01751718205340242
german,UWB,0.36905764922447837
german,UG_Student_Intern,0.030138257321692365
german,temporal_attention,0.08666109009649088
german,UWB,0.4183451241946107
german,UG_Student_Intern,0.0333479273252661
german,temporal_attention,0.1438911382958056
german,UWB,0.22391528363914398
german,UG_Student_Intern,0.02698298850461988
german,temporal_attention,0.16173472746821552
german,UWB,0.3156356840802511
german,UG_Student_Intern,0.06484621430948971
german,temporal_attention,0.05412918056874351
german,UWB,0.21874717092152524
german,UG_Student_Intern,-0.09770453095624455
german,temporal_attention,0.1491136521999256
german,UWB,0.4494626028733255
german,UG_Student_Intern,-0.016864367815387422
german,temporal_attention,0.11549371894215323
german,UWB,0.4181819206351069
german,UG_Student_Intern,0.02894143121866487
german,temporal_attention,0.11277365961709074
german,UWB,0.43466548014498557
german,UG_Student_Intern,-0.0010880237300249951
german,temporal_attention,0.06898070448358469
german,UWB,0.31792053391330355
german,UG_Student_Intern,0.06256136447643722
german,temporal_attention,0.0905235743380796
german,UWB,0.31063077492213614
german,UG_Student_Intern,-0.058590077861845995
german,temporal_attention,0.162931553571243
german,UWB,0.5336212383907589
german,UG_Student_Intern,-0.018877211715933668
german,temporal_attention,0.19290660733343162
german,UWB,0.36775202074844837
german,UG_Student_Intern,0.07540004449073216
german,temporal_attention,0.1770214608750667
